1531823,2259691
1531823,481005
490958,1539750
1150601,1553543
1531824,2209613
1531823,2192982
497267,1552356
1664283,1531824
2248113,1531716
1664283,1531824
1539664,534326
1531757,401243
1560509,2040282
1859508,1555609
294935,1540252
1531823,1687723
1531823,2042141
1531823,2042141
880878,1538613
1531823,2196171
1295065,1542284
733545,1540982
1531823,2210348
1542632,1688309
733564,1532731
1531823,2210629
1514038,1552533
1531824,2045955
2130742,1543659
1531823,2042141
1501626,1531716
528188,1553541
1542632,1688309
1542632,1688309
1548056,2040431
171954,1534007
2349266,1534881
1531823,600308
2349266,1544661
1531823,1035357
1531824,2185175
1531823,1277868
1542632,1688309
715039,1531827
1534905,538653
1766713,1539664
1660949,1531768
1553428,2110637
780529,1554015
1255543,1546988
1548056,1722183
1531824,690224
1542632,1688309
1133638,1531823
25860,1541954
1543642,1168397
1542632,1688309
1701852,1536145
652338,1535126
1559888,1131455
1541604,2065982
1560564,82980
1939197,1547834
1531823,2133209
880879,1551881
1531823,2211159
431610,1531823
1539664,836695
1531823,1531179
1403098,1563088
1542632,1688309
2066423,1532479
2192232,1540077
1531823,2210333
425371,1532479
1539661,534326
1559419,1531174
557290,1535850
2170954,1540496
1531824,2135735
2108379,1552084
1531823,344243
1557463,75588
1079900,1534094
1548056,2040088
1531824,2136774
1343067,1545781
483349,1553541
1531757,1519470
1542991,1251380
1542632,1688309
1553292,2119923
1531757,2032548
1531824,932423
1531824,2294018
1664285,1531824
1553428,559886
1531757,2129827
1532479,576571
839156,1531758
1531823,2032698
1531823,2059646
1531823,755749
1549400,96319
1531824,2250529
1541897,1860405
1531824,2070239
1055097,1553541
1542632,1688309
1553428,1035348
1350860,1540100
1531823,1765554
1531823,2032698
514459,1557135
1548056,2040431
1531823,1631557
1543880,1512317
1531823,2032698
1531757,2224876
1179082,1553541
1531824,722311
1552270,451478
1048871,1553523
652338,1545423
2349266,1539328
1531757,1597362
1552898,50899
1176461,1553541
1531824,1025813
1542632,1688309
1541958,1722367
1559888,1131455
1169121,1531755
1543639,1168397
1531824,585425
2200643,1531824
1531823,2042141
1542632,1688309
1531823,2240450
10747,1551312
1531823,2240466
1236293,1532955
1531823,2210261
1475032,1541955
710723,1553541
1542632,1688309
770754,1535850
1001081,1561270
1531823,722311
1554760,81813
1572174,1554693
1531823,2042142
1548056,1722308
970875,1531824
1531823,1950503
1542632,1688309
1537010,1531185
652338,1552215
2331415,1531796
1531757,2240421
1501566,1561692
1542632,1688309
1531823,2042141
1531757,1700607
1548056,2040827
1539492,350406
1538237,422028
1120237,1552096
1531824,194769
1177893,1535562
733562,1550045
1560564,1149623
1531824,976225
1531824,2032698
1541897,69189
1531824,123927
1531824,2240491
1531824,1650526
2324986,1559557
1531824,607278
1542632,1688309
1554818,450762
1554863,1512315
1531823,1937634
1501566,1556643
1548056,2040088
1560566,24919
1559888,1131455
1548056,2040292
1531757,1661257
1542632,1688309
1531824,894121
1542632,1688309
1542632,1688309
1541768,749506
1531824,577117
1559723,200760
625018,1531713
1429797,1536934
1531768,426040
2299935,1531824
1542632,1688309
1554709,324352
1531824,2210229
1542632,1688309
1320883,1532473
1542632,1688309
1542632,1688309
1318773,1561349
1664285,1531824
2262329,1532479
1174963,1531713
1531823,2240437
652326,1540349
1531824,2251479
1542632,1688309
742777,1553541
1684426,1531824
1531824,2330567
1737651,1553541
1531823,2250534
1541326,2040284
45302,1559557
146576,1553541
1169496,1531755
1535461,397745
1541897,392403
1821698,1558358
1531823,722311
733573,1546158
1179082,1553541
1531757,2032252
494321,1557218
1548056,2041047
839156,1531758
1531823,2210261
1679477,1536549
1542632,1688309
1868664,1541668
2170954,1550202
530545,1531755
1531823,2240422
1542632,1688309
1939205,1548667
1547004,749365
1531823,1531184
1541604,2065982
1531757,2033678
1531823,2210200
1531757,2032698
1531823,2210261
1548056,2040125
718268,1531713
1397630,1542041
1531823,947501
1001081,1562784
1542632,1688309
1531823,70454
538178,1553541
1240733,1537388
1531824,351784
1531824,2319611
1542632,1688309
1531824,2081321
1548056,2040836
1531823,2192974
1554743,1512315
1531824,1982632
2349266,1557666
1542632,1688309
153716,1546892
1542632,1688309
1542632,1688309
1539666,711787
1531824,2250809
1531823,2205953
1540077,287179
1542632,1688309
733575,1535621
1531823,2042141
790856,1531823
2239371,1531749
1531757,2117691
1538732,444628
1638264,1535459
1412715,1558264
1542632,1688309
1760918,1544020
1031669,1540753
273781,1537347
133134,1553106
755261,1531824
273781,1537381
1542632,1688309
166374,1547047
1555888,1531174
2080544,1535245
1531757,2140316
2059520,1531749
1552711,1837048
733578,1554502
1531824,2241063
1542632,1688309
1531823,2210261
240236,1552126
1121035,1553543
273781,1537446
1343568,1546988
636996,1531827
273781,1537346
1531824,412418
273781,1537470
1542632,1688309
273781,1537508
1531823,2033615
273781,1537527
1531824,2240421
1531823,2042142
525002,1553541
1572174,1540633
1546483,490604
1542650,2065982
1664283,1531824
555530,1539507
1533883,1755737
1200967,1555860
1531824,2032252
880879,1549578
1542632,1688309
1664283,1531824
1559284,42826
1531823,690224
935137,1531824
1531757,1028749
1939177,1549507
1539664,836695
855615,1531823
1531823,2250534
1939209,1559398
2107419,1538214
1664323,1531823
784167,1552238
1531823,43985
1546483,490604
2198881,1532479
326841,1551314
880879,1553674
1542632,1688309
1135989,1540133
1774060,1559557
1542632,1688309
1531823,287284
1546483,1531183
1531823,2042142
1542632,1688309
1849723,1540090
1540298,2032382
1546483,490605
1548056,2040300
1939169,1557221
2240312,1531824
120348,1531824
1894757,1558068
1542632,1688309
1531823,2059760
1538732,1151117
557761,1531755
1539666,534326
1531823,2042142
1664389,1543409
1554898,1512315
1561369,2241740
