259489,207321
265325,129800
259488,11066
259548,370597
259488,431146
259488,366265
259488,145942
260719,157330
260719,127607
259489,365850
260268,232626
265115,79068
259489,365850
259489,259269
259488,442764
259488,408919
259489,423311
259488,442584
260715,435338
266360,369337
266918,23608
259488,476507
259489,363132
259489,416609
261863,39750
259488,370597
260719,365335
260719,365335
261621,323489
263701,9266
259488,476513
259488,190968
265325,129800
259488,444661
259488,430945
262870,471567
259489,259269
259489,396619
265397,9266
259488,192216
261946,215546
259488,430642
264911,476501
259488,111456
259489,365549
264911,254489
259488,404080
259466,422818
259488,112239
259488,378240
259488,16592
259488,259270
259466,366205
259489,365968
259489,471992
259488,476495
259472,212330
259696,124740
259489,430792
259488,366205
260947,124905
259489,431460
259488,419661
259488,370597
259548,424559
259560,23562
259488,416204
259489,316220
266559,4605
259489,416542
259489,444897
262214,413028
259488,370597
259489,444896
259488,11065
259489,366293
259489,259276
267734,396542
265325,259266
259496,429381
260719,227735
259489,251864
259489,296262
259488,11063
259488,476501
265932,157151
259489,444896
260719,271742
259489,365713
259488,430792
259489,128411
265863,466240
259488,431024
259489,430939
259488,421954
259704,114035
259488,447670
260719,157184
260719,72050
259489,423028
259488,365713
259488,124249
262524,103684
259466,341318
259488,476501
259488,259269
264913,259272
259488,8760
259488,417230
266984,1672
259488,397510
264890,259267
259489,416657
262127,307750
265067,100663
259488,150685
264375,259277
264346,404463
262524,63462
260947,124905
267291,278019
259488,427867
259488,252409
261730,309386
259488,442724
259489,404080
259489,458468
259489,259276
259488,365713
259466,341318
259488,431339
264890,21414
259489,240505
259488,94540
264890,155775
259489,446245
259466,336030
259489,367896
259466,40480
259488,454264
259489,166148
264911,4956
259466,254944
259489,444896
260719,4427
263085,225250
259488,11069
259472,320880
261616,369630
259548,370596
259466,422818
259488,430836
259488,259271
260719,404461
259861,370527
259488,442775
259466,463775
259489,444897
259488,444897
259466,269967
259488,370597
259489,365713
259466,365713
259489,128409
267020,232617
259489,11069
259488,8823
259488,259270
259488,105823
261496,384070
261356,307948
259488,409444
260719,1692
259488,188234
259488,5848
259466,448296
259488,450249
259488,11064
261677,125041
259489,150678
261498,68671
259489,128411
260035,448515
266360,369337
259489,455800
261722,70448
260035,427275
259488,259276
259488,259271
259489,431204
259488,431047
259488,259269
259488,404054
259489,204796
259488,444897
259489,430908
259489,442747
259488,105823
259488,467261
259488,410305
267020,64110
259489,480648
259489,150680
259488,11068
259489,195509
259466,105823
259489,430839
260719,78710
259488,370597
259488,370596
259466,419556
259488,259269
266360,369336
259488,150685
259488,317618
259489,431460
259489,866
260035,365713
259488,128411
259488,11065
259489,11063
259488,11065
259870,396542
259488,11068
259489,366205
259488,370597
259488,11065
259488,383805
259488,370597
259488,419442
260719,259277
259488,422035
259488,422973
262918,105640
259489,422973
260120,370230
259488,137934
259488,365549
259489,445211
259488,444896
259488,11771
259488,150685
259488,423050
259489,103084
261534,296392
259488,442704
260719,17158
261994,79104
259489,429875
259488,331701
259488,431146
267971,164122
259488,410305
259488,207355
259466,307545
260446,379743
260446,473307
262524,259267
259488,378118
260035,465995
259488,16594
262910,243480
259489,444897
260120,4427
259488,332614
259488,370597
260719,259275
259489,423050
259489,378153
260719,17048
259488,294703
267425,307763
266428,105714
259489,430835
259489,366333
259488,11070
259488,370596
259489,400287
259488,423026
259489,422006
262876,158953
259488,16590
259488,439017
259489,431187
259488,271621
260719,157183
259488,118904
260004,40627
259488,351575
259488,422005
262237,302987
