267160,327983
259488,378096
260454,1690
260713,296046
259488,442714
262741,319908
259488,370597
259488,866
259488,430977
259488,370597
259466,69394
264911,404054
259489,365917
261537,381220
259489,404080
259488,370596
259488,268634
259489,234587
259488,476495
259488,370596
259488,361090
259488,370597
259489,140850
259496,429381
264443,317177
268034,4427
259488,370597
260948,124905
259488,245778
259488,422018
259488,399322
259466,99500
259488,150685
259488,370596
259466,409444
259488,370596
265166,259273
259489,259270
259466,365713
259488,458401
259488,348113
263375,369240
259489,475632
259466,365713
259489,253248
262122,157330
259489,404080
262918,101083
259489,11065
260035,301714
259466,307545
259466,308342
259488,365713
262918,101083
259489,419367
260446,409444
259488,431460
259466,94696
259559,406372
259438,155861
264861,119345
259466,313854
260446,196216
259489,367669
259488,365850
259489,404080
259488,297275
265863,212214
259488,457504
259488,259269
259438,155861
260035,448515
259488,370597
259488,311163
259489,421979
262918,101083
259488,431141
259489,476701
259488,97358
259488,370596
260035,118232
259488,370597
262918,101083
267211,369241
267601,1683
261730,302137
261537,381220
259466,130326
259488,442736
268035,68804
259488,243242
259488,370597
259472,89622
259488,66910
265919,157183
259488,150683
259488,385464
259488,160275
259489,365793
261621,323489
259488,73618
259488,442726
259489,470556
267233,49935
260741,145723
265986,476513
259489,459357
260741,145723
260719,407681
260948,171329
260741,145723
259488,430792
260446,476507
259489,332582
260035,353571
260035,440946
265919,65526
264877,333074
259488,259269
262918,168923
259489,482870
259488,127626
262918,355734
267233,49817
259488,431160
267964,369236
265634,370020
259489,150685
260720,299191
259488,259269
261200,221185
259488,370597
259488,370597
259488,370597
260741,145723
267077,115264
261537,99211
259466,309385
259472,424401
264103,327984
263375,71980
262040,399271
265634,370020
260741,145723
259466,404587
265708,1687
259466,20357
259489,317173
264911,430095
259488,366237
259488,126597
267233,415621
259489,439303
259466,423060
261557,18811
259488,365917
261621,323489
261604,454855
267467,251472
259488,370596
259488,370596
259488,370597
267425,351942
259488,427896
260446,440946
259488,370597
259488,370597
259489,442765
260948,124905
259488,430817
267600,149732
259488,190967
259488,386385
259488,443511
264890,4769
259489,374185
259488,11063
259488,117243
259466,396364
262918,445476
259488,317177
259466,127179
263429,369255
259466,458922
259488,430792
259488,365793
261185,370405
259488,429592
260075,370230
259466,268689
259982,366959
261210,95398
262918,367628
262918,101083
264635,328611
263375,369240
259489,207330
259466,307555
259488,442707
262913,137985
259489,470550
259489,470541
260648,81724
267233,246626
267232,259266
259488,259269
265213,16359
260710,296068
260268,307738
265863,313402
260035,365313
259488,476501
259489,92765
268031,4427
259488,207321
259489,252956
262073,321009
267233,349134
260378,259264
259488,317172
259488,150685
259466,409444
264911,317440
264911,365549
264911,438782
259488,150682
261557,37381
259489,355507
259488,241104
261200,221185
259488,83912
260138,196495
267233,88473
267233,231213
260032,157336
259489,318586
260446,476513
260037,259269
260713,475368
263375,369240
267233,246626
259488,365549
259488,134015
260037,377718
259801,346547
261895,327990
259488,365843
259488,8760
259488,442727
264820,369741
259488,114369
259466,129044
259488,259276
