1553428,2036890
1110918,1532803
1531823,2210238
2349266,1545699
1539280,749451
687301,1551314
1542632,579132
1531823,1025813
1001081,1555875
1701816,1554282
1542632,579132
2048172,1532479
1531827,480827
148194,1557747
2194563,1552723
1675632,1543779
1119220,1553541
1535459,2033449
1531823,2191463
1542632,579132
1531824,2238567
1747346,1553541
1664285,1531824
1626867,1553541
120348,1531824
1768139,1557022
1531823,70454
175000,1541010
1539666,534326
1557022,24927
1531757,943944
1531823,2210762
1531823,2042142
1105394,1543779
1321433,1561176
1664282,1531824
1540252,427495
1766280,1535459
1531824,2033591
1531824,1329249
1542632,579132
1542632,579132
1664285,1531824
1679477,1536549
1542632,579132
2268570,1539750
532770,1553523
1477141,1539750
1054064,1553541
144519,1531713
607054,1553541
1745957,1543779
1531823,2240495
1531824,2210261
1679477,1536549
1531823,2210629
493617,1542370
2174298,1531824
1531824,562990
1533304,529503
721986,1531716
1965435,1531749
1542632,579132
1542632,579132
1821698,1552939
733554,1533188
2107410,1538214
1559888,1131455
1531823,1025815
1542632,579132
1542632,579132
627941,1532803
1531757,586705
1531823,191706
1531823,2330573
1531757,2032252
1531823,2258556
1542632,579132
1553428,2240426
1531757,1686708
1541404,2199331
2080909,1543914
1542632,579132
1541897,1860405
470234,1559557
1541326,2040344
1542632,579132
312269,1531716
1531824,2275083
1643199,1539507
1542632,579132
2016640,1537165
1531824,2210929
2256452,1531713
506067,1553541
1562315,1073712
1531757,1664259
1069555,1542041
2160783,1534803
1531824,2327929
1664285,1531824
1542632,579132
1664285,1531824
1531823,2033591
1531824,331388
1531757,2213421
1542632,579132
197670,1532479
1554494,292998
1001387,1543893
1797425,1553541
1531757,191705
1542632,579132
1539664,534326
1531823,2340236
1531823,1531177
1531823,2117299
1175151,1543013
1572174,1556855
1531823,1765504
1548056,2040289
528616,1548223
1531823,2229654
1561349,317226
1541958,1722367
1531823,2032252
759867,1557956
2080909,1543914
622843,1532803
1542632,579132
1532479,2192865
1088747,1532226
1540077,287179
1535607,1915846
1535869,749738
2269803,1557221
2193171,1555850
1531823,574134
527085,1557135
1614977,1531823
1542632,579132
1532479,67221
1541897,2330567
2108378,1539708
1531823,722311
1531824,2221753
766670,1546580
1531824,1502719
2036899,1541960
1542632,579132
1542632,579132
1167243,1531716
2036899,1541960
1463367,1534931
1463367,1534990
1664283,1531824
1531823,2033468
1463367,1539964
1463367,1540089
1463367,1540035
1463367,1540077
1463367,1540309
1463367,1540269
1463367,1540412
1463367,1540264
1463367,1540557
2036899,1541960
1463367,1540757
1463367,1540988
1463367,1541037
1463367,1541014
1463367,1540869
1463367,1541289
1463367,1541287
1463367,1541440
1463367,1541221
1463367,1541662
1463367,1541868
1463367,1541744
1463367,1541949
1463367,1541960
1463367,1542133
1463367,1542136
1463367,1542154
1463367,1542235
1463367,1542700
1463367,1542589
1463367,1542693
1463367,1542764
1463367,1543061
1463367,1543065
1463367,1542981
1463367,1543264
1463367,1543037
1463367,1543431
1463367,1543464
1463367,1543470
1463367,1543664
493617,1558130
1167243,1531716
1536933,1191069
434276,1535459
1463367,1560763
1463367,1560882
1463367,1561005
1463367,1561201
1463367,1561192
1463367,1561308
1463367,1561322
1029738,1554487
1463367,1561623
1463367,1561760
1463367,1561712
1463367,1561875
1463367,1562194
1463367,1562170
1463367,1562040
1463367,1562226
1463367,1562373
1463367,1562443
1463367,1562468
1463367,1562845
1463367,1562761
1463367,1562871
1463367,1563063
1463367,1563052
1463367,1563174
26489,1553523
1542632,579132
1538732,161992
1543083,749365
1531823,2241074
1532314,1680583
2194669,1541887
1531824,581503
1531824,581487
149380,1562612
1543083,24925
1531824,2262795
1531823,2241726
1664283,1531824
1664323,1531823
2387716,1535459
2036899,1541960
1542632,579132
1559888,1131455
2133498,1555887
1531824,552993
1542735,1508100
1531823,1531179
2036899,1541960
874405,1544396
2349266,1548161
1531823,581484
1557956,1700863
1538732,1149623
1541604,2065982
2108379,1543086
1548056,2040431
1532220,1614460
1539280,1184344
493617,1542370
1547879,2240623
1531823,445076
197674,1531823
1540669,1191018
680019,1539664
1263030,1534126
1531823,2237716
1176261,1542893
1560241,82700
1531824,2033449
1531824,1765551
1538732,1731371
1543688,1168397
1531823,2042141
1531824,1765485
1531824,1519958
1541958,1722367
1531823,2193020
1531823,2210015
1532479,2033678
1531824,2205264
1533314,529503
1531824,2209274
1519004,1539507
2108378,1540758
489221,1538214
1553428,1035512
762795,1553541
748505,1531824
1160698,1557956
1107351,1539664
1542632,579132
1022329,1540122
423768,1532695
554983,1557135
713534,1559268
1531824,2238495
1664285,1531824
311868,1541887
523998,1531758
1531823,2042141
1538732,2238561
1539666,711787
105936,1531716
1531823,2330579
1939213,1551953
1541897,523441
1531823,1531178
1699947,1539507
1608226,1531824
1531823,562990
1542632,579132
1531823,2279868
654035,1532803
2235433,1531824
105936,1531716
1197191,1553541
1664285,1531824
1531824,2241684
1983115,1540122
1531824,287584
1538234,579248
2108378,1557350
2331466,1541010
1542632,579132
1993653,1540502
1542632,579132
1541404,2199331
1531823,562988
1531757,562990
765483,1535850
1531823,2317298
2107354,1538214
1535459,2239697
733577,1547776
1531824,2033615
1535735,50905
1937107,1554981
1531823,2042142
1531768,426054
1531823,2042141
1558978,2040285
1531823,2042142
494515,1557218
1531823,2042142
1048871,1553523
1557022,1251334
733553,1546617
1543083,287583
1664283,1531824
489241,1538214
1554817,1512315
1532220,94756
1542632,579132
1553428,1508551
1550455,749469
1542632,579132
555529,1531823
1548056,671538
1531823,1687593
1531823,191704
1131980,1535850
1087243,1531827
1542632,579132
1548056,2040431
2136807,1558584
1538234,579248
1542632,579132
715075,1531713
1559557,1660522
1439415,1559845
1535645,2041271
1439415,1559886
1531757,2145923
2200649,1531824
1439415,1559858
1531823,191706
1539280,68389
1543083,287583
1538732,437842
1439415,1560040
1439415,1560047
1439415,1559814
