2170954,1535517
1531823,2042141
1664323,1531823
1167451,1532803
1511332,1531749
1531823,2042141
1531823,2042142
1759582,1540016
1535607,1308277
1531823,2042142
1531823,1920911
1541346,42725
2170954,1550367
668789,1535540
1835778,1550285
2211585,1539507
1531823,2042141
1659437,1546580
1531823,2193022
1939174,1532013
1748315,1553541
1531823,1531184
1531823,2250528
1322056,1553428
533179,1533876
1535607,1308143
1539932,2328847
197669,1531823
1531823,70457
1541346,2247548
516885,1531824
570449,1553541
2353462,1544810
631144,1559268
1531757,2195314
1558814,2040377
1531757,2194083
1533304,529503
1531757,2079646
1554521,301504
672204,1542687
1531823,2042141
1000192,1561003
1531824,97083
545852,1532796
528579,1553541
0,1704789
1939177,1549596
1542650,2065982
716489,1532803
607419,1532796
1962686,1562980
1535459,2266739
463758,1531755
1541897,2032548
530415,1553541
1962686,1563024
1539661,2368736
1539492,2038084
1531823,2259691
1962686,1563063
463187,1553541
1699935,1531824
1962686,1562997
1962686,1563127
1962686,1563025
1718163,1540160
1539750,2330585
1531824,2055942
1432582,1541897
1531757,1224216
695199,1531824
2349266,1548996
826249,1538790
1531823,1501426
1531757,1659740
1531824,2033546
1962686,1563181
1962686,1563193
1559973,1660626
1531823,2032549
1531757,1071935
1077648,1561547
1550768,1531176
1962686,1563007
1531824,70453
0,1704789
1552153,1074091
2394377,1551766
1962686,1563083
1531823,1227351
2004483,1531737
2004483,1531749
1531768,426272
1531823,401500
1962686,1563176
400067,1548505
1531824,1520579
1531824,12952
400067,1548556
1552153,82980
1532663,42725
2170954,1536693
825989,1532479
1531823,1414909
2349266,1561485
1531823,2207363
1122333,1532796
400067,1548540
1531823,2220468
2268678,1538767
1540077,450408
1816044,1557747
2349266,1558564
2004483,1531862
400067,1548707
1539661,2368736
2079402,1531824
1532808,42725
2004483,1531761
1532479,2042141
710476,1553541
1531757,2193004
1935247,1531824
1553271,50905
896352,1559557
1531823,2042141
2349266,1550039
1149305,1559613
1531824,1930627
1535459,1022404
1531823,1531184
2004483,1531836
2004483,1531844
2004483,1531878
2170954,1552631
1531824,2129438
1531824,2129452
416145,1544006
1531823,2244754
1054547,1532803
516525,1551314
1542678,2191556
1939165,1531775
2004483,1531916
2004483,1531939
0,1704789
2328662,1531824
1531824,750175
1664283,1531824
567852,1535850
1531768,426041
1939174,1545059
1948054,1546988
1531823,502923
1541897,2195706
1531757,1659810
1671358,1531824
1531823,1686430
120199,1532803
1556204,1531175
1531823,2042142
1759582,1540016
401385,1555301
541308,1531755
1553428,2192943
1531823,2042141
1543679,1639206
2349266,1541560
640674,1531716
1531824,1630033
1531823,2042142
737808,1542561
538431,1532796
1939177,1541316
640674,1531716
1531824,2240483
0,1704789
1731243,1531824
1531824,461003
1538732,1151640
1531824,2210286
1543889,1531169
1531824,2033038
1531824,2195729
1380880,1551766
1664248,1531824
1531824,2117690
1541346,2236931
1535459,2032548
1531823,70452
26163,1540016
1531824,2209706
1521740,1531824
1001081,1537205
1531823,2032962
1531824,2210312
1304818,1547733
1518780,1533562
146364,1553541
1518780,1551899
1533314,529503
2188132,1549313
1539791,351405
1539791,1609793
493617,1537845
1789140,1553543
533167,1553541
1226342,1531824
748527,1532479
1531824,2032249
1531823,2240966
1743218,1542893
1304818,1547746
1531757,2032698
1531824,1940100
1538732,2351155
1531823,2042141
2108383,1554112
530663,1531778
2000763,1549996
1538732,2351151
1304818,1547911
1531824,2208185
1121377,1532803
1531824,562988
1531823,1035348
1167492,1554364
1541958,1722367
1304818,1547783
1531823,1704819
1304818,1547925
1531823,2042141
622731,1532796
1531824,1765576
2033317,1532479
1531824,2265994
1531824,2209813
1531757,1659845
1531823,2210615
1939177,1537779
1531757,519227
1540519,2040107
790845,1532623
542288,1553523
1304818,1547900
1531824,416222
2170954,1546152
1531823,2193016
1672248,1533876
1531824,610826
1531824,1519234
2409703,1557747
1531824,1508699
1557686,1813180
1797354,1531778
675103,1540502
1531823,1025813
1939174,1541913
1553428,2055870
1664285,1531824
1908967,1546712
1536139,2247286
1541346,1154941
118020,1539817
1432582,1541897
1531823,2042141
1531823,2042142
1531823,2042142
526516,1532796
1908967,1546700
1908967,1546731
267702,1532479
1531824,1573571
1908967,1546781
539908,1553543
814491,1540016
1561522,2052492
1557022,425387
1550228,1755926
1553428,559885
2392290,1544113
1118988,1532796
234940,1546175
571249,1532803
1531823,2210735
537925,1553424
1531824,2141803
555531,1532479
771776,1553541
