261621,323489
259466,431401
259488,400091
259488,431460
266139,346714
261604,295079
267062,157178
261200,57478
259488,365713
259489,365549
261714,125763
260454,308007
259488,370597
259488,370596
259488,370596
259488,150683
259488,20357
260947,124905
259488,431576
267252,382558
261781,439022
259488,428960
261105,157291
260710,296063
266139,346714
259488,370596
261494,369243
266814,25419
260037,259269
259488,127626
259488,431404
259488,370596
261041,163521
259466,94696
259466,271063
259489,31229
259473,451537
261494,369243
259548,421920
259488,370597
259488,431460
259489,417491
261041,433906
259488,370596
259488,428571
259488,370597
259488,370596
259488,370596
268033,4427
259488,430570
259489,144419
259489,259276
267160,117089
263360,4495
261537,381220
259488,370597
259488,370596
259488,370596
259488,370597
259489,476946
259489,138258
259489,353116
259466,410313
260446,429853
259488,370597
259488,370597
262678,366309
259488,370596
259489,365546
259489,254898
259466,365917
259488,16594
259489,365549
259488,370596
259488,114363
259489,365968
259488,207330
264911,317177
261621,323489
261046,369237
259488,370596
259488,370597
259488,370597
260992,134015
259489,442092
259488,271234
261537,381220
260268,307831
259489,402402
260710,296063
259488,8760
259489,475166
259489,147361
263083,33400
259489,137916
261621,323489
259696,124740
259488,259269
261494,369243
259489,251489
261201,307756
259548,424559
259488,127627
259488,370596
259488,9828
259488,89871
261200,57478
259488,150685
259488,442712
260719,9225
259472,297455
259489,365917
259489,436663
259489,418702
259489,85417
259489,365713
259489,365713
266747,157129
261330,232652
259472,437015
261557,212483
259488,442727
260446,52710
259489,421958
259488,28095
260446,415058
260190,7685
259466,365713
259488,137934
259489,442734
259488,370596
259489,429910
259489,137934
259488,145942
260710,296043
259488,321551
263416,339671
259489,247373
259489,422760
259488,150631
259466,39800
259488,145944
259488,370596
259466,396619
259488,370597
259488,370596
259488,370596
259548,307871
259488,105823
259548,476507
259548,476501
259488,431517
259489,204796
259466,400287
261604,409894
259488,20356
259489,88428
261621,323489
259488,353116
259489,410382
259488,423050
261621,323489
259488,259271
259489,442092
259489,153530
259488,480685
259488,481500
259489,317174
264911,172737
259489,396619
260719,369244
261593,114924
265863,246277
261269,96720
261604,307546
261046,369235
259489,128409
259489,353116
259488,139966
259466,175571
260379,157319
260833,367669
259488,4500
259488,259269
259489,366205
261368,369066
259564,97470
259489,365713
259488,370596
260719,404457
259521,325182
259866,124975
261621,323489
259489,207321
259466,378321
261368,369066
259488,294703
261604,410305
259488,128411
265708,259277
259466,20356
259489,150631
259488,370597
259489,365549
259917,467852
260446,211692
266586,422652
259488,317988
259489,83113
259489,73877
260035,476495
260713,296067
259489,177816
259489,410305
259488,204796
259488,259270
259488,431270
262927,39750
261494,369243
259489,422364
266559,130547
259488,114364
262719,157336
264867,7689
263384,404483
262554,301758
265863,245085
259488,431630
259488,431460
259489,366333
259488,370597
265863,153439
261924,396542
261604,366333
259488,431586
259466,422973
268035,68804
266540,366242
267425,323266
259488,106026
259548,365843
259488,370596
259488,259270
259489,128409
259725,369482
259489,11068
260992,365549
264635,156512
259488,431517
259466,148076
259466,365968
259466,388046
260787,473070
262733,9827
259488,370596
261079,349145
259489,16594
262733,10471
259488,370596
267425,145800
259489,204840
267553,24912
260710,296046
259489,357014
259488,103966
259488,370597
260120,234181
260710,296068
260719,157157
259489,207355
262733,10471
262733,10471
262073,321009
264980,220746
260446,431705
262733,10471
262733,10471
262733,10471
259488,307270
259489,86306
259886,400278
259488,370596
260833,863
260446,377768
262733,10471
261604,365713
260035,376699
262733,10471
259489,456210
259488,429958
262733,9626
261494,369243
